source_group_id,source_title,title_correction,original_table_location,surface_label,material,treatment,state,liquid,contact_angle_deg,reported_value_text,censor_type,contact_angle_type,contact_angle_std_deg,contact_angle_range,replicate_n,measurement_method,droplet_volume_uL,license,DOI,keep_reason,exclusion_reason
SRC021,Hydrophobic/Oleophilic Structures Based on MacroPorous Silicon: Effect of Topography and Fluoroalkyl Silane Functionalization on Wettability,No title correction required.,"Table 4, PDF page 8; sample metadata in Table 1, PDF page 4; measurement method in Section 2.4, PDF page 3","MacroPSi-2, as-fabricated",macroporous p-type silicon,p-type Si anodized for 90 min in HF:DMF 1:3; wafer resistivity 6.2 ohm cm; current density 20 mA/cm2; surface porosity 86.2 +/- 6.2%,as-fabricated,water,157,157 +/- 2.5,none,reported apparent contact angle; dynamic mode not specified,2.5,,9 measurements at 3 positions,drop-shape analysis under ambient conditions; direct tangent-angle measurement,approximately 3,CC BY 4.0,10.3390/nano11030670,Direct numeric extraction from Table 4.,
SRC021,Hydrophobic/Oleophilic Structures Based on MacroPorous Silicon: Effect of Topography and Fluoroalkyl Silane Functionalization on Wettability,No title correction required.,"Table 4, PDF page 8; sample metadata in Table 1, PDF page 4; measurement method in Section 2.4, PDF page 3","MacroPSi-2, as-fabricated",macroporous p-type silicon,p-type Si anodized for 90 min in HF:DMF 1:3; wafer resistivity 6.2 ohm cm; current density 20 mA/cm2; surface porosity 86.2 +/- 6.2%,as-fabricated,ethylene glycol,14.2,14.2 +/- 5,none,reported apparent contact angle; dynamic mode not specified,5,,9 measurements at 3 positions,drop-shape analysis under ambient conditions; direct tangent-angle measurement,approximately 3,CC BY 4.0,10.3390/nano11030670,Direct numeric extraction from Table 4.,
SRC021,Hydrophobic/Oleophilic Structures Based on MacroPorous Silicon: Effect of Topography and Fluoroalkyl Silane Functionalization on Wettability,No title correction required.,"Table 4, PDF page 8; sample metadata in Table 1, PDF page 4; measurement method in Section 2.4, PDF page 3","MacroPSi-2, as-fabricated",macroporous p-type silicon,p-type Si anodized for 90 min in HF:DMF 1:3; wafer resistivity 6.2 ohm cm; current density 20 mA/cm2; surface porosity 86.2 +/- 6.2%,as-fabricated,diiodomethane,,<10,left_censored_lt_10_deg,reported apparent contact angle; dynamic mode not specified,,,9 measurements at 3 positions,drop-shape analysis under ambient conditions; direct tangent-angle measurement,approximately 3,CC BY 4.0,10.3390/nano11030670,The source reports a left-censored value (<10 deg); retained as text without conversion to 10.0 or 10.1.,Exclude from point-valued model training unless the ingestion and loss are explicitly censor-aware.
SRC021,Hydrophobic/Oleophilic Structures Based on MacroPorous Silicon: Effect of Topography and Fluoroalkyl Silane Functionalization on Wettability,No title correction required.,"Table 4, PDF page 8; sample metadata in Table 1, PDF page 4; measurement method in Section 2.4, PDF page 3","MacroPSi-2, as-fabricated",macroporous p-type silicon,p-type Si anodized for 90 min in HF:DMF 1:3; wafer resistivity 6.2 ohm cm; current density 20 mA/cm2; surface porosity 86.2 +/- 6.2%,as-fabricated,formamide,94.5,94.5 +/- 4,none,reported apparent contact angle; dynamic mode not specified,4,,9 measurements at 3 positions,drop-shape analysis under ambient conditions; direct tangent-angle measurement,approximately 3,CC BY 4.0,10.3390/nano11030670,Direct numeric extraction from Table 4.,
SRC021,Hydrophobic/Oleophilic Structures Based on MacroPorous Silicon: Effect of Topography and Fluoroalkyl Silane Functionalization on Wettability,No title correction required.,"Table 4, PDF page 8; sample metadata in Table 1, PDF page 4; measurement method in Section 2.4, PDF page 3","MacroPSi-3, as-fabricated",macroporous p-type silicon,p-type Si anodized for 90 min in HF:DMF 1:3; wafer resistivity 10 ohm cm; current density 10 mA/cm2; surface porosity 30.2 +/- 1.4%,as-fabricated,water,129.3,129.3 +/- 4,none,reported apparent contact angle; dynamic mode not specified,4,,9 measurements at 3 positions,drop-shape analysis under ambient conditions; direct tangent-angle measurement,approximately 3,CC BY 4.0,10.3390/nano11030670,Direct numeric extraction from Table 4.,
SRC021,Hydrophobic/Oleophilic Structures Based on MacroPorous Silicon: Effect of Topography and Fluoroalkyl Silane Functionalization on Wettability,No title correction required.,"Table 4, PDF page 8; sample metadata in Table 1, PDF page 4; measurement method in Section 2.4, PDF page 3","MacroPSi-3, as-fabricated",macroporous p-type silicon,p-type Si anodized for 90 min in HF:DMF 1:3; wafer resistivity 10 ohm cm; current density 10 mA/cm2; surface porosity 30.2 +/- 1.4%,as-fabricated,ethylene glycol,59.1,59.1 +/- 1.8,none,reported apparent contact angle; dynamic mode not specified,1.8,,9 measurements at 3 positions,drop-shape analysis under ambient conditions; direct tangent-angle measurement,approximately 3,CC BY 4.0,10.3390/nano11030670,Direct numeric extraction from Table 4.,
SRC021,Hydrophobic/Oleophilic Structures Based on MacroPorous Silicon: Effect of Topography and Fluoroalkyl Silane Functionalization on Wettability,No title correction required.,"Table 4, PDF page 8; sample metadata in Table 1, PDF page 4; measurement method in Section 2.4, PDF page 3","MacroPSi-3, as-fabricated",macroporous p-type silicon,p-type Si anodized for 90 min in HF:DMF 1:3; wafer resistivity 10 ohm cm; current density 10 mA/cm2; surface porosity 30.2 +/- 1.4%,as-fabricated,diiodomethane,30,30 +/- 4.3,none,reported apparent contact angle; dynamic mode not specified,4.3,,9 measurements at 3 positions,drop-shape analysis under ambient conditions; direct tangent-angle measurement,approximately 3,CC BY 4.0,10.3390/nano11030670,Direct numeric extraction from Table 4.,
SRC021,Hydrophobic/Oleophilic Structures Based on MacroPorous Silicon: Effect of Topography and Fluoroalkyl Silane Functionalization on Wettability,No title correction required.,"Table 4, PDF page 8; sample metadata in Table 1, PDF page 4; measurement method in Section 2.4, PDF page 3","MacroPSi-3, as-fabricated",macroporous p-type silicon,p-type Si anodized for 90 min in HF:DMF 1:3; wafer resistivity 10 ohm cm; current density 10 mA/cm2; surface porosity 30.2 +/- 1.4%,as-fabricated,formamide,63.5,63.5 +/- 9.7,none,reported apparent contact angle; dynamic mode not specified,9.7,,9 measurements at 3 positions,drop-shape analysis under ambient conditions; direct tangent-angle measurement,approximately 3,CC BY 4.0,10.3390/nano11030670,Direct numeric extraction from Table 4.,
SRC021,Hydrophobic/Oleophilic Structures Based on MacroPorous Silicon: Effect of Topography and Fluoroalkyl Silane Functionalization on Wettability,No title correction required.,"Table 4, PDF page 8; sample metadata in Table 1, PDF page 4; measurement method in Section 2.4, PDF page 3","MacroPSi-4, as-fabricated",macroporous p-type silicon,p-type Si anodized for 90 min in HF:DMF 1:3; wafer resistivity 10 ohm cm; current density 20 mA/cm2; surface porosity 27.5 +/- 0.4%,as-fabricated,water,117.9,117.9 +/- 4.3,none,reported apparent contact angle; dynamic mode not specified,4.3,,9 measurements at 3 positions,drop-shape analysis under ambient conditions; direct tangent-angle measurement,approximately 3,CC BY 4.0,10.3390/nano11030670,Direct numeric extraction from Table 4.,
SRC021,Hydrophobic/Oleophilic Structures Based on MacroPorous Silicon: Effect of Topography and Fluoroalkyl Silane Functionalization on Wettability,No title correction required.,"Table 4, PDF page 8; sample metadata in Table 1, PDF page 4; measurement method in Section 2.4, PDF page 3","MacroPSi-4, as-fabricated",macroporous p-type silicon,p-type Si anodized for 90 min in HF:DMF 1:3; wafer resistivity 10 ohm cm; current density 20 mA/cm2; surface porosity 27.5 +/- 0.4%,as-fabricated,ethylene glycol,61.6,61.6 +/- 3,none,reported apparent contact angle; dynamic mode not specified,3,,9 measurements at 3 positions,drop-shape analysis under ambient conditions; direct tangent-angle measurement,approximately 3,CC BY 4.0,10.3390/nano11030670,Direct numeric extraction from Table 4.,
SRC021,Hydrophobic/Oleophilic Structures Based on MacroPorous Silicon: Effect of Topography and Fluoroalkyl Silane Functionalization on Wettability,No title correction required.,"Table 4, PDF page 8; sample metadata in Table 1, PDF page 4; measurement method in Section 2.4, PDF page 3","MacroPSi-4, as-fabricated",macroporous p-type silicon,p-type Si anodized for 90 min in HF:DMF 1:3; wafer resistivity 10 ohm cm; current density 20 mA/cm2; surface porosity 27.5 +/- 0.4%,as-fabricated,diiodomethane,55.5,55.5 +/- 1,none,reported apparent contact angle; dynamic mode not specified,1,,9 measurements at 3 positions,drop-shape analysis under ambient conditions; direct tangent-angle measurement,approximately 3,CC BY 4.0,10.3390/nano11030670,Direct numeric extraction from Table 4.,
SRC021,Hydrophobic/Oleophilic Structures Based on MacroPorous Silicon: Effect of Topography and Fluoroalkyl Silane Functionalization on Wettability,No title correction required.,"Table 4, PDF page 8; sample metadata in Table 1, PDF page 4; measurement method in Section 2.4, PDF page 3","MacroPSi-4, as-fabricated",macroporous p-type silicon,p-type Si anodized for 90 min in HF:DMF 1:3; wafer resistivity 10 ohm cm; current density 20 mA/cm2; surface porosity 27.5 +/- 0.4%,as-fabricated,formamide,82.2,82.2 +/- 7,none,reported apparent contact angle; dynamic mode not specified,7,,9 measurements at 3 positions,drop-shape analysis under ambient conditions; direct tangent-angle measurement,approximately 3,CC BY 4.0,10.3390/nano11030670,Direct numeric extraction from Table 4.,
SRC021,Hydrophobic/Oleophilic Structures Based on MacroPorous Silicon: Effect of Topography and Fluoroalkyl Silane Functionalization on Wettability,No title correction required.,"Table 5, PDF page 8; sample metadata in Table 1, PDF page 4; measurement method in Section 2.4, PDF page 3","MacroPSi-1, FOTS-functionalized",macroporous p-type silicon,"p-type Si anodized for 90 min in HF:DMF 1:3; wafer resistivity 6.2 ohm cm; current density 10 mA/cm2; surface porosity 74.9 +/- 6.5%; FOTS physical-vapor deposition for 1 h under low pressure at room temperature, followed by 120 C annealing for 2 h",FOTS-functionalized,water,158.5,158.5 +/- 2.1,none,reported apparent contact angle; dynamic mode not specified,2.1,,9 measurements at 3 positions,drop-shape analysis under ambient conditions; direct tangent-angle measurement,approximately 3,CC BY 4.0,10.3390/nano11030670,Direct numeric extraction from Table 5.,
SRC021,Hydrophobic/Oleophilic Structures Based on MacroPorous Silicon: Effect of Topography and Fluoroalkyl Silane Functionalization on Wettability,No title correction required.,"Table 5, PDF page 8; sample metadata in Table 1, PDF page 4; measurement method in Section 2.4, PDF page 3","MacroPSi-1, FOTS-functionalized",macroporous p-type silicon,"p-type Si anodized for 90 min in HF:DMF 1:3; wafer resistivity 6.2 ohm cm; current density 10 mA/cm2; surface porosity 74.9 +/- 6.5%; FOTS physical-vapor deposition for 1 h under low pressure at room temperature, followed by 120 C annealing for 2 h",FOTS-functionalized,ethylene glycol,136.1,136.1 +/- 4.7,none,reported apparent contact angle; dynamic mode not specified,4.7,,9 measurements at 3 positions,drop-shape analysis under ambient conditions; direct tangent-angle measurement,approximately 3,CC BY 4.0,10.3390/nano11030670,Direct numeric extraction from Table 5.,
SRC021,Hydrophobic/Oleophilic Structures Based on MacroPorous Silicon: Effect of Topography and Fluoroalkyl Silane Functionalization on Wettability,No title correction required.,"Table 5, PDF page 8; sample metadata in Table 1, PDF page 4; measurement method in Section 2.4, PDF page 3","MacroPSi-1, FOTS-functionalized",macroporous p-type silicon,"p-type Si anodized for 90 min in HF:DMF 1:3; wafer resistivity 6.2 ohm cm; current density 10 mA/cm2; surface porosity 74.9 +/- 6.5%; FOTS physical-vapor deposition for 1 h under low pressure at room temperature, followed by 120 C annealing for 2 h",FOTS-functionalized,diiodomethane,148.7,148.7 +/- 8.1,none,reported apparent contact angle; dynamic mode not specified,8.1,,9 measurements at 3 positions,drop-shape analysis under ambient conditions; direct tangent-angle measurement,approximately 3,CC BY 4.0,10.3390/nano11030670,Direct numeric extraction from Table 5.,
SRC021,Hydrophobic/Oleophilic Structures Based on MacroPorous Silicon: Effect of Topography and Fluoroalkyl Silane Functionalization on Wettability,No title correction required.,"Table 5, PDF page 8; sample metadata in Table 1, PDF page 4; measurement method in Section 2.4, PDF page 3","MacroPSi-1, FOTS-functionalized",macroporous p-type silicon,"p-type Si anodized for 90 min in HF:DMF 1:3; wafer resistivity 6.2 ohm cm; current density 10 mA/cm2; surface porosity 74.9 +/- 6.5%; FOTS physical-vapor deposition for 1 h under low pressure at room temperature, followed by 120 C annealing for 2 h",FOTS-functionalized,formamide,146.2,146.2 +/- 3.9,none,reported apparent contact angle; dynamic mode not specified,3.9,,9 measurements at 3 positions,drop-shape analysis under ambient conditions; direct tangent-angle measurement,approximately 3,CC BY 4.0,10.3390/nano11030670,Direct numeric extraction from Table 5.,
SRC021,Hydrophobic/Oleophilic Structures Based on MacroPorous Silicon: Effect of Topography and Fluoroalkyl Silane Functionalization on Wettability,No title correction required.,"Table 5, PDF page 8; sample metadata in Table 1, PDF page 4; measurement method in Section 2.4, PDF page 3","MacroPSi-2, FOTS-functionalized",macroporous p-type silicon,"p-type Si anodized for 90 min in HF:DMF 1:3; wafer resistivity 6.2 ohm cm; current density 20 mA/cm2; surface porosity 86.2 +/- 6.2%; FOTS physical-vapor deposition for 1 h under low pressure at room temperature, followed by 120 C annealing for 2 h",FOTS-functionalized,water,163.2,163.2 +/- 2.9,none,reported apparent contact angle; dynamic mode not specified,2.9,,9 measurements at 3 positions,drop-shape analysis under ambient conditions; direct tangent-angle measurement,approximately 3,CC BY 4.0,10.3390/nano11030670,Direct numeric extraction from Table 5.,
SRC021,Hydrophobic/Oleophilic Structures Based on MacroPorous Silicon: Effect of Topography and Fluoroalkyl Silane Functionalization on Wettability,No title correction required.,"Table 5, PDF page 8; sample metadata in Table 1, PDF page 4; measurement method in Section 2.4, PDF page 3","MacroPSi-2, FOTS-functionalized",macroporous p-type silicon,"p-type Si anodized for 90 min in HF:DMF 1:3; wafer resistivity 6.2 ohm cm; current density 20 mA/cm2; surface porosity 86.2 +/- 6.2%; FOTS physical-vapor deposition for 1 h under low pressure at room temperature, followed by 120 C annealing for 2 h",FOTS-functionalized,ethylene glycol,142.4,142.4 +/- 5.1,none,reported apparent contact angle; dynamic mode not specified,5.1,,9 measurements at 3 positions,drop-shape analysis under ambient conditions; direct tangent-angle measurement,approximately 3,CC BY 4.0,10.3390/nano11030670,Direct numeric extraction from Table 5.,
SRC021,Hydrophobic/Oleophilic Structures Based on MacroPorous Silicon: Effect of Topography and Fluoroalkyl Silane Functionalization on Wettability,No title correction required.,"Table 5, PDF page 8; sample metadata in Table 1, PDF page 4; measurement method in Section 2.4, PDF page 3","MacroPSi-2, FOTS-functionalized",macroporous p-type silicon,"p-type Si anodized for 90 min in HF:DMF 1:3; wafer resistivity 6.2 ohm cm; current density 20 mA/cm2; surface porosity 86.2 +/- 6.2%; FOTS physical-vapor deposition for 1 h under low pressure at room temperature, followed by 120 C annealing for 2 h",FOTS-functionalized,diiodomethane,152.3,152.3 +/- 8.6,none,reported apparent contact angle; dynamic mode not specified,8.6,,9 measurements at 3 positions,drop-shape analysis under ambient conditions; direct tangent-angle measurement,approximately 3,CC BY 4.0,10.3390/nano11030670,Direct numeric extraction from Table 5.,
SRC021,Hydrophobic/Oleophilic Structures Based on MacroPorous Silicon: Effect of Topography and Fluoroalkyl Silane Functionalization on Wettability,No title correction required.,"Table 5, PDF page 8; sample metadata in Table 1, PDF page 4; measurement method in Section 2.4, PDF page 3","MacroPSi-2, FOTS-functionalized",macroporous p-type silicon,"p-type Si anodized for 90 min in HF:DMF 1:3; wafer resistivity 6.2 ohm cm; current density 20 mA/cm2; surface porosity 86.2 +/- 6.2%; FOTS physical-vapor deposition for 1 h under low pressure at room temperature, followed by 120 C annealing for 2 h",FOTS-functionalized,formamide,145.3,145.3 +/- 1.5,none,reported apparent contact angle; dynamic mode not specified,1.5,,9 measurements at 3 positions,drop-shape analysis under ambient conditions; direct tangent-angle measurement,approximately 3,CC BY 4.0,10.3390/nano11030670,Direct numeric extraction from Table 5.,
SRC021,Hydrophobic/Oleophilic Structures Based on MacroPorous Silicon: Effect of Topography and Fluoroalkyl Silane Functionalization on Wettability,No title correction required.,"Table 5, PDF page 8; sample metadata in Table 1, PDF page 4; measurement method in Section 2.4, PDF page 3","MacroPSi-3, FOTS-functionalized",macroporous p-type silicon,"p-type Si anodized for 90 min in HF:DMF 1:3; wafer resistivity 10 ohm cm; current density 10 mA/cm2; surface porosity 30.2 +/- 1.4%; FOTS physical-vapor deposition for 1 h under low pressure at room temperature, followed by 120 C annealing for 2 h",FOTS-functionalized,water,148,148 +/- 4.2,none,reported apparent contact angle; dynamic mode not specified,4.2,,9 measurements at 3 positions,drop-shape analysis under ambient conditions; direct tangent-angle measurement,approximately 3,CC BY 4.0,10.3390/nano11030670,Direct numeric extraction from Table 5.,
SRC021,Hydrophobic/Oleophilic Structures Based on MacroPorous Silicon: Effect of Topography and Fluoroalkyl Silane Functionalization on Wettability,No title correction required.,"Table 5, PDF page 8; sample metadata in Table 1, PDF page 4; measurement method in Section 2.4, PDF page 3","MacroPSi-3, FOTS-functionalized",macroporous p-type silicon,"p-type Si anodized for 90 min in HF:DMF 1:3; wafer resistivity 10 ohm cm; current density 10 mA/cm2; surface porosity 30.2 +/- 1.4%; FOTS physical-vapor deposition for 1 h under low pressure at room temperature, followed by 120 C annealing for 2 h",FOTS-functionalized,ethylene glycol,129.7,129.7 +/- 2.2,none,reported apparent contact angle; dynamic mode not specified,2.2,,9 measurements at 3 positions,drop-shape analysis under ambient conditions; direct tangent-angle measurement,approximately 3,CC BY 4.0,10.3390/nano11030670,Direct numeric extraction from Table 5.,
SRC021,Hydrophobic/Oleophilic Structures Based on MacroPorous Silicon: Effect of Topography and Fluoroalkyl Silane Functionalization on Wettability,No title correction required.,"Table 5, PDF page 8; sample metadata in Table 1, PDF page 4; measurement method in Section 2.4, PDF page 3","MacroPSi-3, FOTS-functionalized",macroporous p-type silicon,"p-type Si anodized for 90 min in HF:DMF 1:3; wafer resistivity 10 ohm cm; current density 10 mA/cm2; surface porosity 30.2 +/- 1.4%; FOTS physical-vapor deposition for 1 h under low pressure at room temperature, followed by 120 C annealing for 2 h",FOTS-functionalized,diiodomethane,107.7,107.7 +/- 6.3,none,reported apparent contact angle; dynamic mode not specified,6.3,,9 measurements at 3 positions,drop-shape analysis under ambient conditions; direct tangent-angle measurement,approximately 3,CC BY 4.0,10.3390/nano11030670,Direct numeric extraction from Table 5.,
SRC021,Hydrophobic/Oleophilic Structures Based on MacroPorous Silicon: Effect of Topography and Fluoroalkyl Silane Functionalization on Wettability,No title correction required.,"Table 5, PDF page 8; sample metadata in Table 1, PDF page 4; measurement method in Section 2.4, PDF page 3","MacroPSi-3, FOTS-functionalized",macroporous p-type silicon,"p-type Si anodized for 90 min in HF:DMF 1:3; wafer resistivity 10 ohm cm; current density 10 mA/cm2; surface porosity 30.2 +/- 1.4%; FOTS physical-vapor deposition for 1 h under low pressure at room temperature, followed by 120 C annealing for 2 h",FOTS-functionalized,formamide,119,119 +/- 7.8,none,reported apparent contact angle; dynamic mode not specified,7.8,,9 measurements at 3 positions,drop-shape analysis under ambient conditions; direct tangent-angle measurement,approximately 3,CC BY 4.0,10.3390/nano11030670,Direct numeric extraction from Table 5.,
SRC021,Hydrophobic/Oleophilic Structures Based on MacroPorous Silicon: Effect of Topography and Fluoroalkyl Silane Functionalization on Wettability,No title correction required.,"Table 5, PDF page 8; sample metadata in Table 1, PDF page 4; measurement method in Section 2.4, PDF page 3","MacroPSi-4, FOTS-functionalized",macroporous p-type silicon,"p-type Si anodized for 90 min in HF:DMF 1:3; wafer resistivity 10 ohm cm; current density 20 mA/cm2; surface porosity 27.5 +/- 0.4%; FOTS physical-vapor deposition for 1 h under low pressure at room temperature, followed by 120 C annealing for 2 h",FOTS-functionalized,water,147,147 +/- 3,none,reported apparent contact angle; dynamic mode not specified,3,,9 measurements at 3 positions,drop-shape analysis under ambient conditions; direct tangent-angle measurement,approximately 3,CC BY 4.0,10.3390/nano11030670,Direct numeric extraction from Table 5.,
SRC021,Hydrophobic/Oleophilic Structures Based on MacroPorous Silicon: Effect of Topography and Fluoroalkyl Silane Functionalization on Wettability,No title correction required.,"Table 5, PDF page 8; sample metadata in Table 1, PDF page 4; measurement method in Section 2.4, PDF page 3","MacroPSi-4, FOTS-functionalized",macroporous p-type silicon,"p-type Si anodized for 90 min in HF:DMF 1:3; wafer resistivity 10 ohm cm; current density 20 mA/cm2; surface porosity 27.5 +/- 0.4%; FOTS physical-vapor deposition for 1 h under low pressure at room temperature, followed by 120 C annealing for 2 h",FOTS-functionalized,ethylene glycol,122.6,122.6 +/- 3.9,none,reported apparent contact angle; dynamic mode not specified,3.9,,9 measurements at 3 positions,drop-shape analysis under ambient conditions; direct tangent-angle measurement,approximately 3,CC BY 4.0,10.3390/nano11030670,Direct numeric extraction from Table 5.,
SRC021,Hydrophobic/Oleophilic Structures Based on MacroPorous Silicon: Effect of Topography and Fluoroalkyl Silane Functionalization on Wettability,No title correction required.,"Table 5, PDF page 8; sample metadata in Table 1, PDF page 4; measurement method in Section 2.4, PDF page 3","MacroPSi-4, FOTS-functionalized",macroporous p-type silicon,"p-type Si anodized for 90 min in HF:DMF 1:3; wafer resistivity 10 ohm cm; current density 20 mA/cm2; surface porosity 27.5 +/- 0.4%; FOTS physical-vapor deposition for 1 h under low pressure at room temperature, followed by 120 C annealing for 2 h",FOTS-functionalized,diiodomethane,97.1,97.1 +/- 1.5,none,reported apparent contact angle; dynamic mode not specified,1.5,,9 measurements at 3 positions,drop-shape analysis under ambient conditions; direct tangent-angle measurement,approximately 3,CC BY 4.0,10.3390/nano11030670,Direct numeric extraction from Table 5.,
SRC021,Hydrophobic/Oleophilic Structures Based on MacroPorous Silicon: Effect of Topography and Fluoroalkyl Silane Functionalization on Wettability,No title correction required.,"Table 5, PDF page 8; sample metadata in Table 1, PDF page 4; measurement method in Section 2.4, PDF page 3","MacroPSi-4, FOTS-functionalized",macroporous p-type silicon,"p-type Si anodized for 90 min in HF:DMF 1:3; wafer resistivity 10 ohm cm; current density 20 mA/cm2; surface porosity 27.5 +/- 0.4%; FOTS physical-vapor deposition for 1 h under low pressure at room temperature, followed by 120 C annealing for 2 h",FOTS-functionalized,formamide,124.1,124.1 +/- 4.2,none,reported apparent contact angle; dynamic mode not specified,4.2,,9 measurements at 3 positions,drop-shape analysis under ambient conditions; direct tangent-angle measurement,approximately 3,CC BY 4.0,10.3390/nano11030670,Direct numeric extraction from Table 5.,
